block,trial,phase,trial_type,is_studied,image_path,image_onset,participant_first,participant_slider_value,participant_rt,participant_commit_time,participant_slider_timeout,participant_slider_stop_time,ai_slider_value,ai_rt,ai_decision_time,ai_slider_display_time,ai_correct,switch_stay_decision,switch_rt,switch_commit_time,switch_timeout,decision_onset_time,final_answer,used_ai_answer,ground_truth,participant_accuracy,euclidean_participant_to_truth,euclidean_ai_to_truth,euclidean_participant_to_ai,outcome_time,coins_earned,social_feedback,social_feedback_time,block_start_time,block_end_time,block_duration_seconds,block_duration_minutes
1,7,recognition,lure,False,STIMULI/INSECT/Bug/Lure_054.jpg,1764913913.108267,False,1.0,4.649630069732666,1764913921.028845,False,1764913920.3281841,0.2691857568792485,1.404926594408753,1764913914.108968,1764913915.2216918,False,stay,2.336775064468384,1764913925.511816,False,1764913923.17504,1.0,False,1.0,True,0.0,0.7308142431207515,0.7308142431207515,1764913925.517716,1.0,False,,1764913803.3076339,1764914001.6492312,198.3415973186493,3.305693288644155
1,8,recognition,studied,True,STIMULI/VEGETABLE/Basil/Image_084.jpg,1764913927.618419,False,0.0,4.298357963562012,1764913935.71162,False,1764913933.922405,0.5235889511794558,2.109147801678041,1764913928.618817,1764913930.253011,False,stay,4.288748025894165,1764913942.1780381,False,1764913937.889289,0.0,False,0.0,True,0.0,0.5235889511794558,0.5235889511794558,1764913942.184961,1.0,False,,1764913803.3076339,1764914001.6492312,198.3415973186493,3.305693288644155
1,9,recognition,studied,True,STIMULI/BIG_ANIMAL/Horse/Image_008.jpg,1764913944.237909,False,0.052083333333333356,2.187994956970215,1764913949.810585,False,1764913949.010742,0.46034094529401803,1.5164241724078473,1764913945.238503,1764913946.459937,True,switch,1.9565870761871338,1764913953.910486,False,1764913951.953898,0.46034094529401803,True,0.0,True,0.052083333333333356,0.46034094529401803,0.40825761196068466,1764913953.912221,0.539659054705982,False,,1764913803.3076339,1764914001.6492312,198.3415973186493,3.305693288644155
1,10,recognition,lure,False,STIMULI/FRUIT/Apple/Lure_041.jpg,1764913955.961764,False,0.30145575151466725,7.009351015090942,1764913966.045467,True,1764913960.9592,0.2380480022860849,1.0584355767634899,1764913956.962205,1764913957.851795,False,stay,1.0841758251190186,1764913970.778272,False,1764913969.6940951,0.30145575151466725,False,1.0,False,0.6985442484853328,0.7619519977139151,0.06340774922858236,1764913970.782356,0.3014557515146672,False,,1764913803.3076339,1764914001.6492312,198.3415973186493,3.305693288644155
2,1,recognition,lure,False,STIMULI/BIG_ANIMAL/Walrus/Lure_009.jpg,1764914033.006494,True,1.0,3.844924211502075,1764914037.926392,False,1764914035.626683,0.166851192183935,1.7569547771104719,1764914037.940311,1764914039.3927839,False,stay,5.304566144943237,1764914048.100672,False,1764914042.796104,1.0,False,1.0,True,0.0,0.833148807816065,0.833148807816065,1764914048.104327,1.0,False,,1764914003.469654,1764914270.058044,266.58838987350464,4.443139831225078
2,2,recognition,studied,True,STIMULI/SMALL_ANIMAL/Otter/Image_070.jpg,1764914050.237262,True,0.0,6.749107122421265,1764914058.051716,False,1764914055.7778711,0.73751399436651,1.4827230742189277,1764914058.061713,1764914059.327209,False,stay,2.6325130462646484,1764914065.682225,False,1764914063.049711,0.0,False,0.0,True,0.0,0.73751399436651,0.73751399436651,1764914065.686849,1.0,False,,1764914003.469654,1764914270.058044,266.58838987350464,4.443139831225078
2,3,recognition,studied,True,STIMULI/BIG_OBJECT/Mailbox/Image_019.jpg,1764914068.197647,True,0.0,4.6940929889678955,1764914074.039236,False,1764914073.2975209,0.3048501053114054,1.4209049560056346,1764914074.057846,1764914075.36691,True,stay,2.3584208488464355,1764914081.237131,False,1764914078.878709,0.0,False,0.0,True,0.0,0.3048501053114054,0.3048501053114054,1764914081.24178,1.0,False,,1764914003.469654,1764914270.058044,266.58838987350464,4.443139831225078
2,4,recognition,lure,False,STIMULI/FOOD/Bagel/Lure_031.jpg,1764914083.660939,True,0.18402777777777782,4.963987112045288,1764914089.760231,False,1764914088.396343,0.31887843291111184,1.6054472751670315,1764914089.777882,1764914091.2210848,False,switch,1.0081441402435303,1764914095.7027042,False,1764914094.6945589,0.31887843291111184,True,1.0,False,0.8159722222222222,0.6811215670888882,0.13485065513333402,1764914095.705709,0.8188784329111118,True,1764914097.349059,1764914003.469654,1764914270.058044,266.58838987350464,4.443139831225078
2,5,recognition,studied,True,STIMULI/VEGETABLE/Kale/Image_088.jpg,1764914099.9222422,True,0.9629565298379862,7.00701379776001,1764914108.05366,True,,0.7341327752538787,1.5342509608066215,1764914109.6307268,1764914110.886409,False,stay,6.5343708992004395,1764914120.678675,False,1764914114.144304,0.9629565298379862,False,0.0,False,0.9629565298379862,0.7341327752538787,0.22882375458410753,1764914120.684581,0.037043470162013814,False,,1764914003.469654,1764914270.058044,266.58838987350464,4.443139831225078
2,6,recognition,lure,False,STIMULI/BIRD/Hawk/Lure_025.jpg,1764914122.7330382,True,0.6486777563885067,7.008530139923096,1764914130.794352,True,,0.1235561852268541,1.1246450896966744,1764914132.3931909,1764914133.3070662,False,stay,7.0,1764914143.65863,True,1764914136.6571798,0.6486777563885067,False,1.0,True,0.35132224361149333,0.8764438147731459,0.5251215711616526,1764914145.1729548,0.6486777563885067,False,,1764914003.469654,1764914270.058044,266.58838987350464,4.443139831225078
2,7,recognition,studied,True,STIMULI/FRUIT/Banana/Image_042.jpg,1764914147.611551,True,0.29825910115213966,7.015577077865601,1764914155.6832042,True,,0.6350269579925564,1.7570486982795022,1764914157.25408,1764914158.7905228,False,stay,7.0,1764914169.060575,True,1764914162.0508611,0.29825910115213966,False,0.0,True,0.29825910115213966,0.6350269579925564,0.3367678568404167,1764914170.5763772,0.7017408988478604,False,,1764914003.469654,1764914270.058044,266.58838987350464,4.443139831225078
