timestamp,event_type
1771260900.816087008,recognition_image_offset_trigger
1771260900.902423143,partner_rating_onset
1771260902.208082199,partner_slider_settled_trigger
1771260903.221200943,partner_rating_complete
1771260906.648024082,participant_commit_trigger
1771260906.852504730,switch_stay_trigger
1771260907.974379063,switch_stay_response_trigger
1771260908.056390762,outcome_trigger
1771260910.129497290,recognition_fixation_onset_trigger
1771260910.597661734,recognition_fixation_offset_trigger
1771260910.681607962,recognition_fixation_onset_trigger
1771260911.209629774,recognition_fixation_offset_trigger
1771260911.234143972,recognition_image_onset_trigger
1771260912.259526968,recognition_image_offset_trigger
1771260912.382519245,partner_rating_onset
1771260914.242354155,partner_slider_settled_trigger
1771260915.237642527,partner_rating_complete
1771260919.077107191,participant_commit_trigger
1771260919.234835863,switch_stay_trigger
1771260919.902180672,switch_stay_response_trigger
1771260919.968705893,outcome_trigger
1771260922.030707598,recognition_fixation_onset_trigger
1771260922.597076178,recognition_fixation_offset_trigger
1771260922.688420057,recognition_fixation_onset_trigger
1771260923.199294567,recognition_fixation_offset_trigger
1771260923.227610588,recognition_image_onset_trigger
1771260924.248682976,recognition_image_offset_trigger
1771260924.389338732,partner_rating_onset
1771260925.504406929,partner_slider_settled_trigger
1771260926.510933161,partner_rating_complete
1771260929.358488083,participant_commit_trigger
1771260929.485845089,switch_stay_trigger
1771260930.276074409,switch_stay_response_trigger
1771260930.340866327,outcome_trigger
1771260932.423602104,recognition_fixation_onset_trigger
1771260932.963939667,recognition_fixation_offset_trigger
1771260933.015676737,recognition_fixation_onset_trigger
1771260933.538594723,recognition_fixation_offset_trigger
1771260933.568101406,recognition_image_onset_trigger
1771260934.592157125,recognition_image_offset_trigger
1771260934.709065199,partner_rating_onset
1771260936.180418253,partner_slider_settled_trigger
1771260937.203288555,partner_rating_complete
1771260939.509161711,participant_commit_trigger
1771260939.718321562,switch_stay_trigger
1771260940.475857973,switch_stay_response_trigger
1771260940.575085878,outcome_trigger
1771260942.648890734,recognition_fixation_onset_trigger
1771260943.335604191,recognition_fixation_offset_trigger
1771260943.356612921,recognition_fixation_onset_trigger
1771260943.876557589,recognition_fixation_offset_trigger
1771260943.911192417,recognition_image_onset_trigger
1771260944.928444386,recognition_image_offset_trigger
1771260947.603951454,participant_commit_trigger
1771260947.698482752,partner_rating_onset
1771260950.019172192,partner_slider_settled_trigger
1771260951.286681890,partner_rating_complete
1771260951.983087540,switch_stay_trigger
1771260953.058588743,switch_stay_response_trigger
1771260953.169600964,outcome_trigger
1771260955.238523722,recognition_fixation_onset_trigger
1771260955.569885731,recognition_fixation_offset_trigger
1771260955.657817364,recognition_fixation_onset_trigger
1771260956.173428297,recognition_fixation_offset_trigger
1771260956.200093746,recognition_image_onset_trigger
1771260957.224092722,recognition_image_offset_trigger
1771260960.524377108,participant_commit_trigger
1771260960.611712217,partner_rating_onset
1771260962.033771515,partner_slider_settled_trigger
1771260963.035278797,partner_rating_complete
1771260963.728642464,switch_stay_trigger
1771260964.370835304,switch_stay_response_trigger
1771260964.479344606,outcome_trigger
1771260966.562649012,recognition_fixation_onset_trigger
1771260967.311572552,recognition_fixation_offset_trigger
1771260967.438680172,recognition_fixation_onset_trigger
1771260967.958777189,recognition_fixation_offset_trigger
1771260967.986322165,recognition_image_onset_trigger
1771260969.009195566,recognition_image_offset_trigger
1771260972.442013025,participant_commit_trigger
