timestamp,event_type
1771024840,timeout_warning_offset
1771024840,localizer_fixation_onset_trigger
1771024841,localizer_fixation_offset_trigger
1771024841,localizer_image_onset_trigger
1771024841,localizer_image_offset_trigger
1771024841,localizer_fixation_onset_trigger
1771024842,localizer_fixation_offset_trigger
1771024842,localizer_image_onset_trigger
1771024843,localizer_image_offset_trigger
1771024843,localizer_fixation_onset_trigger
1771024843,localizer_fixation_offset_trigger
1771024843,localizer_image_onset_trigger
1771024844,localizer_image_offset_trigger
1771024844,localizer_fixation_onset_trigger
1771024844,localizer_fixation_offset_trigger
1771024844,localizer_image_onset_trigger
1771024845,localizer_image_offset_trigger
1771024845,localizer_fixation_onset_trigger
1771024845,localizer_fixation_offset_trigger
1771024845,localizer_image_onset_trigger
1771024846,localizer_image_offset_trigger
1771024846,localizer_fixation_onset_trigger
1771024846,localizer_fixation_offset_trigger
1771024846,localizer_image_onset_trigger
1771024847,localizer_image_offset_trigger
1771024847,localizer_fixation_onset_trigger
1771024847,localizer_fixation_offset_trigger
1771024847,localizer_image_onset_trigger
1771024848,localizer_image_offset_trigger
1771024848,localizer_fixation_onset_trigger
1771024849,localizer_fixation_offset_trigger
1771024849,localizer_image_onset_trigger
1771024849,localizer_image_offset_trigger
1771024849,localizer_fixation_onset_trigger
1771024850,localizer_fixation_offset_trigger
1771024850,localizer_image_onset_trigger
1771024850,localizer_image_offset_trigger
1771024850,localizer_fixation_onset_trigger
1771024851,localizer_fixation_offset_trigger
1771024851,localizer_image_onset_trigger
1771024851,localizer_image_offset_trigger
1771024851,question_trigger
1771024854,question_answer_trigger
1771024854,localizer_fixation_onset_trigger
1771024855,localizer_fixation_offset_trigger
1771024855,localizer_image_onset_trigger
1771024855,localizer_image_offset_trigger
1771024855,localizer_fixation_onset_trigger
1771024856,localizer_fixation_offset_trigger
1771024856,localizer_image_onset_trigger
1771024856,localizer_image_offset_trigger
1771024856,localizer_fixation_onset_trigger
1771024857,localizer_fixation_offset_trigger
1771024857,localizer_image_onset_trigger
1771024857,localizer_image_offset_trigger
1771024857,localizer_fixation_onset_trigger
1771024858,localizer_fixation_offset_trigger
1771024858,localizer_image_onset_trigger
1771024858,localizer_image_offset_trigger
1771024858,localizer_fixation_onset_trigger
1771024859,localizer_fixation_offset_trigger
1771024859,localizer_image_onset_trigger
1771024859,localizer_image_offset_trigger
1771024859,localizer_fixation_onset_trigger
1771024860,localizer_fixation_offset_trigger
1771024860,localizer_image_onset_trigger
1771024860,localizer_image_offset_trigger
1771024860,localizer_fixation_onset_trigger
1771024861,localizer_fixation_offset_trigger
1771024861,localizer_image_onset_trigger
1771024862,localizer_image_offset_trigger
1771024862,localizer_fixation_onset_trigger
1771024862,localizer_fixation_offset_trigger
1771024862,localizer_image_onset_trigger
1771024863,localizer_image_offset_trigger
1771024863,localizer_fixation_onset_trigger
1771024864,localizer_fixation_offset_trigger
1771024864,localizer_image_onset_trigger
1771024864,localizer_image_offset_trigger
1771024864,localizer_fixation_onset_trigger
1771024865,localizer_fixation_offset_trigger
1771024865,localizer_image_onset_trigger
1771024865,localizer_image_offset_trigger
1771024865,question_trigger
1771024868,question_answer_trigger
1771024868,localizer_fixation_onset_trigger
1771024868,localizer_fixation_offset_trigger
1771024868,localizer_image_onset_trigger
1771024869,localizer_image_offset_trigger
1771024869,localizer_fixation_onset_trigger
1771024869,localizer_fixation_offset_trigger
1771024869,localizer_image_onset_trigger
1771024870,localizer_image_offset_trigger
1771024870,localizer_fixation_onset_trigger
1771024871,localizer_fixation_offset_trigger
1771024871,localizer_image_onset_trigger
1771024871,localizer_image_offset_trigger
1771024871,localizer_fixation_onset_trigger
1771024872,localizer_fixation_offset_trigger
1771024872,localizer_image_onset_trigger
1771024872,localizer_image_offset_trigger
1771024872,localizer_fixation_onset_trigger
1771024873,localizer_fixation_offset_trigger
1771024873,localizer_image_onset_trigger
1771024874,localizer_image_offset_trigger
1771024874,localizer_fixation_onset_trigger
1771024874,localizer_fixation_offset_trigger
1771024875,localizer_image_onset_trigger
1771024875,localizer_image_offset_trigger
1771024875,localizer_fixation_onset_trigger
1771024876,localizer_fixation_offset_trigger
1771024876,localizer_image_onset_trigger
1771024876,localizer_image_offset_trigger
1771024876,localizer_fixation_onset_trigger
1771024877,localizer_fixation_offset_trigger
1771024877,localizer_image_onset_trigger
1771024877,localizer_image_offset_trigger
1771024877,localizer_fixation_onset_trigger
1771024878,localizer_fixation_offset_trigger
1771024878,localizer_image_onset_trigger
1771024879,localizer_image_offset_trigger
1771024879,localizer_fixation_onset_trigger
1771024879,localizer_fixation_offset_trigger
1771024879,localizer_image_onset_trigger
1771024880,localizer_image_offset_trigger
1771024880,question_trigger
1771024880,question_answer_trigger
1771024880,localizer_fixation_onset_trigger
1771024881,localizer_fixation_offset_trigger
1771024881,localizer_image_onset_trigger
1771024882,localizer_image_offset_trigger
1771024882,localizer_fixation_onset_trigger
1771024882,localizer_fixation_offset_trigger
1771024882,localizer_image_onset_trigger
1771024883,localizer_image_offset_trigger
1771024883,localizer_fixation_onset_trigger
1771024883,localizer_fixation_offset_trigger
1771024883,localizer_image_onset_trigger
1771024884,localizer_image_offset_trigger
1771024884,localizer_fixation_onset_trigger
1771024884,localizer_fixation_offset_trigger
1771024884,localizer_image_onset_trigger
1771024885,localizer_image_offset_trigger
1771024885,localizer_fixation_onset_trigger
1771024885,localizer_fixation_offset_trigger
1771024885,localizer_image_onset_trigger
1771024886,localizer_image_offset_trigger
1771024886,localizer_fixation_onset_trigger
1771024886,localizer_fixation_offset_trigger
1771024887,localizer_image_onset_trigger
1771024887,localizer_image_offset_trigger
1771024887,localizer_fixation_onset_trigger
1771024888,localizer_fixation_offset_trigger
1771024888,localizer_image_onset_trigger
1771024888,localizer_image_offset_trigger
1771024888,localizer_fixation_onset_trigger
1771024889,localizer_fixation_offset_trigger
1771024889,localizer_image_onset_trigger
1771024889,localizer_image_offset_trigger
1771024890,localizer_fixation_onset_trigger
1771024890,localizer_fixation_offset_trigger
1771024890,localizer_image_onset_trigger
1771024890,localizer_image_offset_trigger
1771024890,localizer_fixation_onset_trigger
1771024891,localizer_fixation_offset_trigger
1771024891,localizer_image_onset_trigger
1771024891,localizer_image_offset_trigger
1771024892,question_trigger
1771024893,question_answer_trigger
1771024893,localizer_fixation_onset_trigger
1771024893,localizer_fixation_offset_trigger
1771024893,localizer_image_onset_trigger
1771024894,localizer_image_offset_trigger
1771024894,localizer_fixation_onset_trigger
1771024895,localizer_fixation_offset_trigger
1771024895,localizer_image_onset_trigger
1771024895,localizer_image_offset_trigger
1771024895,localizer_fixation_onset_trigger
1771024896,localizer_fixation_offset_trigger
1771024896,localizer_image_onset_trigger
1771024897,localizer_image_offset_trigger
1771024897,localizer_fixation_onset_trigger
1771024897,localizer_fixation_offset_trigger
1771024897,localizer_image_onset_trigger
1771024898,localizer_image_offset_trigger
1771024898,localizer_fixation_onset_trigger
1771024899,localizer_fixation_offset_trigger
1771024899,localizer_image_onset_trigger
1771024899,localizer_image_offset_trigger
1771024899,localizer_fixation_onset_trigger
1771024900,localizer_fixation_offset_trigger
1771024900,localizer_image_onset_trigger
1771024900,localizer_image_offset_trigger
1771024900,localizer_fixation_onset_trigger
1771024901,localizer_fixation_offset_trigger
1771024901,localizer_image_onset_trigger
1771024901,localizer_image_offset_trigger
1771024901,localizer_fixation_onset_trigger
1771024902,localizer_fixation_offset_trigger
1771024902,localizer_image_onset_trigger
1771024902,localizer_image_offset_trigger
1771024902,localizer_fixation_onset_trigger
1771024903,localizer_fixation_offset_trigger
1771024903,localizer_image_onset_trigger
1771024904,localizer_image_offset_trigger
1771024904,localizer_fixation_onset_trigger
1771024904,localizer_fixation_offset_trigger
1771024904,localizer_image_onset_trigger
1771024905,localizer_image_offset_trigger
1771024905,question_trigger
1771024912,question_answer_trigger
1771024912,localizer_fixation_onset_trigger
1771024913,localizer_fixation_offset_trigger
1771024913,localizer_image_onset_trigger
1771024913,localizer_image_offset_trigger
1771024913,localizer_fixation_onset_trigger
1771024914,localizer_fixation_offset_trigger
1771024914,localizer_image_onset_trigger
1771024914,localizer_image_offset_trigger
1771024915,localizer_fixation_onset_trigger
1771024915,localizer_fixation_offset_trigger
1771024915,localizer_image_onset_trigger
1771024916,localizer_image_offset_trigger
1771024916,localizer_fixation_onset_trigger
1771024916,localizer_fixation_offset_trigger
1771024916,localizer_image_onset_trigger
1771024917,localizer_image_offset_trigger
1771024917,localizer_fixation_onset_trigger
1771024917,localizer_fixation_offset_trigger
1771024917,localizer_image_onset_trigger
1771024918,localizer_image_offset_trigger
