timestamp,event_type
1771260228.920332193,localizer_image_onset_trigger
1771260229.447387218,localizer_image_offset_trigger
1771260229.484072208,localizer_fixation_onset_trigger
1771260229.898374081,localizer_fixation_offset_trigger
1771260229.986923695,localizer_image_onset_trigger
1771260230.513607025,localizer_image_offset_trigger
1771260230.549787998,localizer_fixation_onset_trigger
1771260231.112879276,localizer_fixation_offset_trigger
1771260231.242362022,localizer_image_onset_trigger
1771260231.767558813,localizer_image_offset_trigger
1771260231.922580481,question_trigger
1771260233.899648428,question_answer_trigger
1771260234.245351791,localizer_fixation_onset_trigger
1771260234.575528622,localizer_fixation_offset_trigger
1771260234.633634329,localizer_image_onset_trigger
1771260235.167305708,localizer_image_offset_trigger
1771260235.192922115,localizer_fixation_onset_trigger
1771260235.713450670,localizer_fixation_offset_trigger
1771260235.750677824,localizer_image_onset_trigger
1771260236.277765274,localizer_image_offset_trigger
1771260236.308112860,localizer_fixation_onset_trigger
1771260236.999233246,localizer_fixation_offset_trigger
1771260237.108788490,localizer_image_onset_trigger
1771260237.636333466,localizer_image_offset_trigger
1771260237.658092260,localizer_fixation_onset_trigger
1771260238.262210131,localizer_fixation_offset_trigger
1771260238.330875397,localizer_image_onset_trigger
1771260238.852680445,localizer_image_offset_trigger
1771260238.875092030,localizer_fixation_onset_trigger
1771260239.330706596,localizer_fixation_offset_trigger
1771260239.394133806,localizer_image_onset_trigger
1771260239.919251919,localizer_image_offset_trigger
1771260239.941695452,localizer_fixation_onset_trigger
1771260240.259634018,localizer_fixation_offset_trigger
1771260240.323706865,localizer_image_onset_trigger
1771260240.860727549,localizer_image_offset_trigger
1771260240.891972542,localizer_fixation_onset_trigger
1771260241.610266209,localizer_fixation_offset_trigger
1771260241.719672680,localizer_image_onset_trigger
1771260242.243043423,localizer_image_offset_trigger
1771260242.274793148,localizer_fixation_onset_trigger
1771260243.021116734,localizer_fixation_offset_trigger
1771260243.124247551,localizer_image_onset_trigger
1771260243.655948639,localizer_image_offset_trigger
1771260243.691974401,localizer_fixation_onset_trigger
1771260244.213716269,localizer_fixation_offset_trigger
1771260244.325227022,localizer_image_onset_trigger
1771260244.859276772,localizer_image_offset_trigger
1771260244.891456604,localizer_fixation_onset_trigger
1771260245.556515694,localizer_fixation_offset_trigger
1771260245.613571644,localizer_image_onset_trigger
1771260246.140310049,localizer_image_offset_trigger
1771260246.282339573,question_trigger
1771260248.625203609,question_answer_trigger
1771260248.962943554,localizer_fixation_onset_trigger
1771260249.340140104,localizer_fixation_offset_trigger
1771260249.456258059,localizer_image_onset_trigger
1771260249.979678154,localizer_image_offset_trigger
1771260250.005019665,localizer_fixation_onset_trigger
1771260250.486953497,localizer_fixation_offset_trigger
1771260250.598078966,localizer_image_onset_trigger
1771260251.115940094,localizer_image_offset_trigger
1771260251.149737120,localizer_fixation_onset_trigger
1771260251.688220739,localizer_fixation_offset_trigger
1771260251.730356216,localizer_image_onset_trigger
1771260252.254689932,localizer_image_offset_trigger
1771260252.283064365,localizer_fixation_onset_trigger
1771260252.774257898,localizer_fixation_offset_trigger
1771260252.838055372,localizer_image_onset_trigger
1771260253.362731695,localizer_image_offset_trigger
1771260253.385084629,localizer_fixation_onset_trigger
1771260253.974155426,localizer_fixation_offset_trigger
1771260254.085456371,localizer_image_onset_trigger
1771260254.617620945,localizer_image_offset_trigger
1771260254.651121616,localizer_fixation_onset_trigger
1771260255.345937490,localizer_fixation_offset_trigger
1771260255.460516930,localizer_image_onset_trigger
1771260255.981907606,localizer_image_offset_trigger
1771260256.016441345,localizer_fixation_onset_trigger
1771260256.734059811,localizer_fixation_offset_trigger
1771260256.856437445,localizer_image_onset_trigger
1771260257.384431124,localizer_image_offset_trigger
1771260257.416449785,localizer_fixation_onset_trigger
1771260257.723617315,localizer_fixation_offset_trigger
1771260257.840382576,localizer_image_onset_trigger
1771260258.366882801,localizer_image_offset_trigger
1771260258.400067091,localizer_fixation_onset_trigger
1771260258.694834232,localizer_fixation_offset_trigger
1771260258.802558184,localizer_image_onset_trigger
1771260259.331669569,localizer_image_offset_trigger
1771260259.366968155,localizer_fixation_onset_trigger
1771260260.141432285,localizer_fixation_offset_trigger
1771260260.191555500,localizer_image_onset_trigger
1771260260.715774298,localizer_image_offset_trigger
1771260260.850467682,question_trigger
1771260263.133576632,question_answer_trigger
1771260263.481261492,localizer_fixation_onset_trigger
1771260263.880874634,localizer_fixation_offset_trigger
1771260264.230392218,localizer_image_onset_trigger
1771260264.766487360,localizer_image_offset_trigger
1771260264.794585228,localizer_fixation_onset_trigger
1771260265.212444782,localizer_fixation_offset_trigger
1771260265.316150665,localizer_image_onset_trigger
1771260265.836898565,localizer_image_offset_trigger
1771260265.863457203,localizer_fixation_onset_trigger
1771260266.504148960,localizer_fixation_offset_trigger
1771260266.565819740,localizer_image_onset_trigger
1771260267.103645086,localizer_image_offset_trigger
1771260267.132826090,localizer_fixation_onset_trigger
1771260267.521879196,localizer_fixation_offset_trigger
1771260267.788977146,localizer_image_onset_trigger
1771260268.322489023,localizer_image_offset_trigger
1771260268.345639467,localizer_fixation_onset_trigger
1771260269.070465803,localizer_fixation_offset_trigger
1771260269.228500843,localizer_image_onset_trigger
1771260269.755397797,localizer_image_offset_trigger
1771260269.781384468,localizer_fixation_onset_trigger
1771260270.318213940,localizer_fixation_offset_trigger
1771260270.439640760,localizer_image_onset_trigger
1771260270.960053921,localizer_image_offset_trigger
1771260270.991431713,localizer_fixation_onset_trigger
1771260271.674576044,localizer_fixation_offset_trigger
1771260271.838531017,localizer_image_onset_trigger
1771260272.369995356,localizer_image_offset_trigger
1771260272.396415472,localizer_fixation_onset_trigger
1771260273.177183390,localizer_fixation_offset_trigger
1771260273.403210402,localizer_image_onset_trigger
1771260273.935105324,localizer_image_offset_trigger
1771260273.962536335,localizer_fixation_onset_trigger
1771260274.615792751,localizer_fixation_offset_trigger
1771260274.752001286,localizer_image_onset_trigger
1771260275.276619673,localizer_image_offset_trigger
1771260275.308128357,localizer_fixation_onset_trigger
1771260275.600127697,localizer_fixation_offset_trigger
1771260275.651039600,localizer_image_onset_trigger
1771260276.169489145,localizer_image_offset_trigger
1771260276.356098652,question_trigger
1771260279.674710751,question_answer_trigger
1771260280.000950813,localizer_fixation_onset_trigger
1771260280.624811888,localizer_fixation_offset_trigger
1771260280.742530346,localizer_image_onset_trigger
1771260281.263788223,localizer_image_offset_trigger
1771260281.299939394,localizer_fixation_onset_trigger
1771260281.901185036,localizer_fixation_offset_trigger
1771260282.015843153,localizer_image_onset_trigger
1771260282.535096169,localizer_image_offset_trigger
1771260282.565865040,localizer_fixation_onset_trigger
1771260283.255222797,localizer_fixation_offset_trigger
